created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-03-01 05:23:52+00:00,"""Coronavirus: Cases exceed 3,000 in South Korea in largest outbreak outside China""  https://t.co/8ch389p5pU",guwahatipost,guwahati india,"'Guwahati Post Is an Independent Digital Media'


Official Facebook page :
https://t.co/prEoZUsKZF",53,251,2998,False,
2020-03-01 05:23:53+00:00,RT @thevirdas: We all know that person who tells a lie so often they believe it. That's basically all of mankind right now. From coronaviru…,AImranabidi,new delhi india,"I’ve learned I don’t know anything.  Have also learned that people will pay for what I know.  Life is good. Indian 🇮
Muslim (SHIA ISNA ASHERI) 
Civil Engineer",535,1579,30133,False,We all know that person who tells a lie so often they believe it. That's basically all of mankind right now. From coronavirus to racism to religion to elections to riots to everything. The battle the world is fighting is one of information. We're in a battle with our own lies.
2020-03-01 05:23:54+00:00,RT @rvaidya2000: In Italy the corona virus cases reach 1000 and 29 deaths reported--Our Italian leader and children have the habit of visit…,KarthikbKallai,india,Nationalist. Likes & retweets are not endorsement.,234,123,86697,False,In Italy the corona virus cases reach 1000 and 29 deaths reported--Our Italian leader and children have the habit of visiting Italy secretly and having their extended family visit them often--They all need to be tested and quarantined as and when they arrive from Italy:)) RT
2020-03-01 05:23:54+00:00,South Korea’s Samsung Electronics closes mobile device plant after coronavirus case confirmed: Yonhap https://t.co/jyMHuO4u6l,TheNewsOfIndia3,india,"Best news from all over India under one portal ""The News Of India"". Visit our website to read more news about technology, food, travel, lifestyle, entertainment",115,216,17792,False,
2020-03-01 05:23:56+00:00,RT @charts_k: The amount that ARMYs donated to Coronavirus prevention &amp; relief efforts exceeded 300 million won ($250K USD) in just a day!…,RishikaBhardw11,india,Bts army forever,45,31,19714,False,"The amount that ARMYs donated to Coronavirus prevention &amp; relief efforts exceeded 300 million won ($250K USD) in just a day! 🙀💜

Hope Bridge (org ARMYs &amp; Yoongi donated to) predicts donations will increase. Many donated the value of their refund money from the canceled shows. https://t.co/v0UBzp2DPb https://t.co/aE8qgQ9MiL"
2020-03-01 05:23:56+00:00,"RT @KarenFlemingPhD: PSA for non-science folks: Wonder why everyone is emphasizing hand washing? Sounds banal, but soap really IS an amazin…",PaganIndian,pune india,"😝
👹🏹
🌵🔥🌊
💪🏽🐵
🚩",81,380,80783,False,"PSA for non-science folks: Wonder why everyone is emphasizing hand washing? Sounds banal, but soap really IS an amazing weapon that we all have in our homes. This is because coronavirus is an ""enveloped"" virus, which means that it has an outer lipid membrane layer. 
1/3"
2020-03-01 05:23:56+00:00,RT @BBCNews: Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx,swayamabhishek,new delhi india,An unnatural guy from Bihar because I'm neither an UPSC aspirant nor a criminal.  | Mass Media Student |,5895,611,138621,False,Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx
2020-03-01 05:23:56+00:00,"RT @eladgil: I wrote this Coronavirus guide for founders I work with and many suggested I post more broadly. Hence this post:

https://t.co…",lethargicoder,pune india,software engineer,113,172,246,False,"I wrote this Coronavirus guide for founders I work with and many suggested I post more broadly. Hence this post:

https://t.co/lt4gFSFdWC"
2020-03-01 05:23:58+00:00,RT @NASAEarth: Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA,swayamabhishek,new delhi india,An unnatural guy from Bihar because I'm neither an UPSC aspirant nor a criminal.  | Mass Media Student |,5895,611,138621,False,Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA
2020-03-01 05:24:01+00:00,"RT @Priya57272286: @ABPNews @AmitShah When the environment is impure, terrible viruses like corona come, if Holi is burnt with cow dung con…",Prashan20342129,maharashtra india,B. A.,911,3468,15713,False,"@ABPNews @AmitShah When the environment is impure, terrible viruses like corona come, if Holi is burnt with cow dung condes, then not a single virus like corona will remain in the environment &amp; our health will be better, which will save crores of rupees of the country.
 #AdoptVedicHoliPreventCorona https://t.co/Npnm3c45HM"
2020-03-01 05:24:04+00:00,RT @s1_shubh: @SushilModi Most of the Holi materials are imported from China in our country. With the outbreak of highly infectious Coronav…,Rajesh55494176,maharashtra india,,190,123,32749,False,"@SushilModi Most of the Holi materials are imported from China in our country. With the outbreak of highly infectious Coronavirus out there, why to take chances?? #AdoptVedicHoliPreventCorona https://t.co/NJlonpRdZs"
2020-03-01 05:24:05+00:00,#NovelCoronavirus outbreak is giving airlines a run for their money in #India. National carrier #AirIndia and private carrier #IndiGo have already made several temporary shut-downs in various areas https://t.co/YZNAaEpssW,NH_India,new delhi india,"National Herald—founded in 1938 by Jawaharlal Nehru—is a news website and weekly newspaper with a focus on people, governance and current affairs",97735,315,44671,True,
2020-03-01 05:24:08+00:00,RT @misayeon: Tzuyu donated 50 million won to Korea and 300k RMB to China to help prevent spreading of coronavirus. She’s donated quietly a…,coolfish1313,lucknow india,"SWIFTIE 




Bachelor of Architecture 






ASTROPHILE 🌟",374,509,9382,False,Tzuyu donated 50 million won to Korea and 300k RMB to China to help prevent spreading of coronavirus. She’s donated quietly and used her own expenses to support both countries at the same time. She has the best heart of all and deserves the best. @JYPETWICE https://t.co/V2LHRy7aAY
2020-03-01 05:24:09+00:00,"COVID-19 is still affecting mostly people in China with some outbreaks in other countries. Most people who become infected experience mild illness and recover, but it can be more severe for others. Take care of your health and protect others by doing the following: https://t.co/jGZFUgo4IB",dentalreach9,bengaluru india,DentalReach is one of the fastest growing online community for dentists where you can talk dentistry.,223,230,2665,False,
2020-03-01 05:24:10+00:00,"RT @brakoo: How India has largely remained immune to coronavirus.

Clearly several steps have been taken - however it is very difficult to…",upma23,india,"Proud Indian Proud Hindu 
#MyIndia #NationFirst",144182,1244,676862,False,"How India has largely remained immune to coronavirus.

Clearly several steps have been taken - however it is very difficult to digest that the number of cases reported is this low.

Let's hope things are indeed going well for us and will continue so. https://t.co/lVUyf0RXax"
2020-03-01 05:24:12+00:00,"RT @ashoswai: . @aamir_khan sends emotional message to China, forgets Delhi on the way!",mha3if,new delhi india,Technology Enthusiast,665,1808,3805,False,". @aamir_khan sends emotional message to China, forgets Delhi on the way! https://t.co/nkuf6QRwDs"
2020-03-01 05:24:15+00:00,"What we eat &amp; avoid or mustn't eat. There has to be a conversation or regulation.
China eats every damned animal, aquatics, insects - it's a bloody shame. East Asia, Japan has resolve to empty all seas &amp; oceans, main motive is profit.
Nature taking revenge.
Corona is one such!",deepakbhx,kolkata india,"Retired Govt Officer, Mech Engineer with diverse exp, known as troubleshooter. Anti capitalist of any form, anti religion, anti leader. A jovial witty Socialist",3097,569,77348,False,
2020-03-01 05:24:15+00:00,RT @RohitJain700: This is your real face. #Coronavirus https://t.co/jT7HKa1Jfl,RamakanthTemkar,hyderabad india,No better time than present.,89,137,1987,False,This is your real face. #Coronavirus https://t.co/SW3Nj5mtsa https://t.co/jT7HKa1Jfl
2020-03-01 05:24:16+00:00,Coronavirus time bomb: America's uninsured and brutal work culture https://t.co/0Y8U2jtUgv,thehawk,india,▌Stay UpToDate - The Hawk is One of India's topmost English Dailies. Latest news from India and around the world. Published From Haridwar UK & Saharanpur UP.,2073,803,71577,False,
2020-03-01 05:24:19+00:00,"RT @prchovanec: From what I hear, a distributable vaccine is at least a year away. The more immediate issue for pharmaceutical companies is…",HimjaParekh,india,"Co-author #TheNewGlobalOrder #KoreanPeninsula; 5G, Huawei & India’s National Security @AsianWarrior. Gardening, music, foreign policy, philanthropy & travel.",4054,230,65002,False,"From what I hear, a distributable vaccine is at least a year away. The more immediate issue for pharmaceutical companies is the disruption in basic chemical supplies from China, which could start cutting into their production in the next 6-8 weeks. https://t.co/cwXPfPNTRs"
2020-03-01 05:24:19+00:00,"RT @UNICEF: This is how you protect yourself and loved ones from #coronavirus.

RT! https://t.co/eCse8RQXRj",RuchiAngrish,noida india,"Feminist, Community Leader, Social Media Strategist @LeanIn_Women , Advocate for #EqualPay ,#GenderEquality;Tweets empathetic, positive, personal",2873,4995,35099,False,"This is how you protect yourself and loved ones from #coronavirus.

RT! https://t.co/eCse8RQXRj"
2020-03-01 05:24:21+00:00,"RT @PravinSawhney: US ended Afghanistan war (a) convinced terrorism needs political, not military solution (b) was getting distracted from…",mohan8395,india,"Common Man, against Corruption",1565,677,80378,False,"US ended Afghanistan war (a) convinced terrorism needs political, not military solution (b) was getting distracted from primary challenges - Russia, China. Same situation applies to India fighting terrorism. End it by peace with Pak, focus primary challenges: China &amp; prosperity"
2020-03-01 05:24:26+00:00,RT @_swati_dwivedi: Corona is one thing..but swine flu cases are increasing..ask your doc for annual swine flu vaccine shot..and for family…,Ruuuu_Namitians,india,"Die hard fan of #NamitKhanna❤️
Wish of life:-to meet @namitter29 & @KapilSharmaK9 ,,,,Atleast once in Life,,,,
#Sidushka #Samaina❤
@AshiSinghh 💕💕",82,99,6788,False,"Corona is one thing..but swine flu cases are increasing..ask your doc for annual swine flu vaccine shot..and for family too..
1 shot and you are good for a year. https://t.co/lInwHTItZL"
2020-03-01 05:24:26+00:00,"Well done Corona Virus... you did what everyone else couldn’t do ... 

Friday Prayer gathering is the one which helped peacefuls spread the venom on non believers ... and plan all the anti social activity... https://t.co/HPv8F5gn82",DigantRai,india,"Brad Pitt Look-alike, kidding! Automobile enthusiast! Admire beautiful Souls. Proud Hindu 🙏",260,2443,25600,False,
2020-03-01 05:24:33+00:00,"RT @amz360: Far safer than hijacking airliners and crashing on buildings, isn't it?",namesake9gag,bengaluru india,,24,65,21979,False,"Far safer than hijacking airliners and crashing on buildings, isn't it? https://t.co/A6y8IMsf0b"
2020-03-01 05:24:35+00:00,"RT @thefirstindia: #USA announces additional travel restrictions affecting Iran, Italy, South Korea to contain #coronavirus

#Coronavid19 #…",CricBollyBuzz,new delhi india,News Videos from the world of #Showbiz | #Bollywood | #Cricket | #Trending News Videos | Like & RT ≠ Endorsement | Our Tweets in Media,377,2232,118670,False,"#USA announces additional travel restrictions affecting Iran, Italy, South Korea to contain #coronavirus

#Coronavid19 #CoronavirusOutbreak #coronavirusUSA #COVID19 #COVID19 #Covid_19 #NovelCoronaVirus #CoronaVirusUpdate https://t.co/IYFuIdHFzA"
2020-03-01 05:24:37+00:00,RT @FinancialXpress: #Hubei said on Saturday that 11 of its 103 counties had reported no new cases for at least 14 days. #CoronaVirusUpdate…,CricBollyBuzz,new delhi india,News Videos from the world of #Showbiz | #Bollywood | #Cricket | #Trending News Videos | Like & RT ≠ Endorsement | Our Tweets in Media,377,2232,118670,False,"#Hubei said on Saturday that 11 of its 103 counties had reported no new cases for at least 14 days. #CoronaVirusUpdate #coronavirus 

https://t.co/GDI1xCtbtt"
2020-03-01 05:24:41+00:00,RT @agirlinthepark: You guyssss🤭I’m speechless seeing screenshots of donations &amp; messages of support pouring in from all corners of the wor…,BTSLOVESTRUCK,india,"* BTS FAN ACCOUNT*
[Read Pinned Tweet]
OT7 Lover 
ARMY who likes to retweet (sharing=caring)
I may be old but my heart is of a 20 yr old so dont mind me rant.",894,1679,91550,False,"You guyssss🤭I’m speechless seeing screenshots of donations &amp; messages of support pouring in from all corners of the world. I’ll keep my eye out for any updates/articles on ARMY donations. In the meantime, thank you for sending support &amp; love + making this world a better place💜 https://t.co/K4AP9PXkBL"
2020-03-01 05:24:41+00:00,"RT @majorgauravarya: North Korea becomes the first country to find a cure for its own citizens suffering from coronavirus. 

The cure is un…",vinayrameshjogi,coorg india,,88,200,2998,False,"North Korea becomes the first country to find a cure for its own citizens suffering from coronavirus. 

The cure is uniquely North Korean. Apparently, they are executing the victims. https://t.co/omAp2e3nbP"
2020-03-01 05:24:47+00:00,"RT @XpressHyderabad: ""#Coronavirus and chicken are nowhere connected. Me and my members are eating chicken and eggs everyday,"" said @KTRTRS…",iAshrafSohail,hyderabad india,,3,124,37,False,"""#Coronavirus and chicken are nowhere connected. Me and my members are eating chicken and eggs everyday,"" said @KTRTRS while speaking at Chicken and Egg mela organised by National Egg Co-ordination Committee at Peoples Plaza #Hyderabad on Friday. Photos: @meetsenbaga https://t.co/I9JhzHFppj"
2020-03-01 05:24:47+00:00,"Corona is nothing in front of hypocrisy of some Indians.

Corona is nothing in front of selfishness of some Indians.

Corona is nothing in front of dishonesty of some Indians.

No need to come here dear corona, we are already infected.

#SundayThoughts",NankaniHarsh,jaipur rajasthan india,"Indian, Learner, Content Marketer, News Junkie. I like to travel, read books, watch animation and movies, do social activities.",57,278,913,False,
2020-03-01 05:24:48+00:00,"Are baap re🤪🤪🤪🤪
Plzzzz be safe everyone! https://t.co/L5WTZTBpmu",AnU092812,mumbai india,𝔽𝕠𝕝𝕝𝕠𝕎 𝕌ℝ❤ BUT 𝕋𝕒𝕜𝔼 𝕌ℝ🧠𝕎𝕚𝔻 𝕌😌,235,349,84908,False,
2020-03-01 05:24:54+00:00,Coronavirus: Nasa images show China pollution clear amid slowdown  https://t.co/4KPXR7Q6oT,abbyness92,pune india,Legal Consultant. Counsellor. #GenderEquality and #MentalHealth activist. Zen Buddhist. Bookworm. Biryani enthusiast. #Ozark fan.,279,1000,2452,False,
2020-03-01 05:24:56+00:00,RT @business: Thailand reported its first death from the coronavirus. The patient was a 35-year-old retail worker who also tested positive…,IndiasBigdebate,india,"Welcome All who would like to debate on Important Issues concerning India. Follow us with your concern & We will fight 4 Your Right! Jai Hind!

#indiasbigdebate",1216,219,286931,False,Thailand reported its first death from the coronavirus. The patient was a 35-year-old retail worker who also tested positive for dengue https://t.co/EsmTlE58X7
2020-03-01 05:24:58+00:00,"RT @Priya57272286: @ABPNews @AmitShah When the environment is impure, terrible viruses like corona come, if Holi is burnt with cow dung con…",Dipakbhaikakka1,morbi india,हिंदुस्तानी वाह गुरु,1754,1920,88677,False,"@ABPNews @AmitShah When the environment is impure, terrible viruses like corona come, if Holi is burnt with cow dung condes, then not a single virus like corona will remain in the environment &amp; our health will be better, which will save crores of rupees of the country.
 #AdoptVedicHoliPreventCorona https://t.co/Npnm3c45HM"
2020-03-01 05:25:00+00:00,"RT @majorgauravarya: North Korea becomes the first country to find a cure for its own citizens suffering from coronavirus. 

The cure is un…",anilvrm9,india,"live and let live.
God forgives but Karma doesn't.",1203,1223,7276,False,"North Korea becomes the first country to find a cure for its own citizens suffering from coronavirus. 

The cure is uniquely North Korean. Apparently, they are executing the victims. https://t.co/omAp2e3nbP"
2020-03-01 05:25:03+00:00,"RT @m_idiotic: It’s been almost a week me &amp; my wife are working from home due to corona virus situation.

I think we will kill each other b…",realth_sandeep,himachal pradesh india,Non Abusive|| Physically Challenged || Cricket Lover || Tollywood Fan || Non Political || Mostly Happy (Gets Hurt Too)|| Welcome Have Fun 🙏😊,28835,19094,120228,False,"It’s been almost a week me &amp; my wife are working from home due to corona virus situation.

I think we will kill each other before the virus does.

#coronavirus #WorkFromHome"
2020-03-01 05:25:07+00:00,"#COVID19 

【Iran🇮🇷】Iran now has 593 coronavirus cases

205 new cases and 9 deaths are confirmed today.

#CoronaVirusUpdate 
#CoronaVirus",Ms_jodha,vijayawada india,,1379,561,11058,False,
2020-03-01 05:25:07+00:00,"RT @SJha1618: If there ever was a time to launch a new import substitution campaign it is now, by providing 'cheaper' credit to MSMEs. But,…",p_rangnekar,india,,124,2431,18877,False,"If there ever was a time to launch a new import substitution campaign it is now, by providing 'cheaper' credit to MSMEs. But, India is of course on a 'global hunt'. 
India starts hunt for alternatives to China to source over 1000 items 
https://t.co/n4S0xlQ5zX"
2020-03-01 05:25:07+00:00,"RT @RoKhanna: Coronavirus shows the importance of @BernieSanders' Medicare for All.

In a pandemic, you don't want people avoiding getting…",yourbidyut,kolkata india,fighting to survive,45,259,7291,False,"Coronavirus shows the importance of @BernieSanders' Medicare for All.

In a pandemic, you don't want people avoiding getting tested or treated because they can't afford a $3,000 medical bill.

We're only as safe as the least insured person among us. Everyone has to be covered. https://t.co/CrHQnlvf4U"
2020-03-01 05:25:10+00:00,"RT @IndoPac_Info: Surprise: #China's Economy Is Smaller Than You Think

Why does China overvalue its GDP?

Shave off a little growth every…",IndicSoul,india,My heroes list starts with Tukaram Omble🙏,42,135,3214,False,"Surprise: #China's Economy Is Smaller Than You Think

Why does China overvalue its GDP?

Shave off a little growth every year for the last dozen years ago, and the cumulative effect is that China is now overstating its true GDP by nearly 20%
https://t.co/wICeyIsnOT"
2020-03-01 05:25:12+00:00,"RT @OH_mes2: Pledis Entertainment says NU'EST Minhyun and his staff members who were in Italy do not have Coronavirus

Minhyun was in Italy…",_TaehyungOt7,india,BtsArmy🤝💜,94,449,11258,False,"Pledis Entertainment says NU'EST Minhyun and his staff members who were in Italy do not have Coronavirus

Minhyun was in Italy for Milano Fashion Week

https://t.co/GKalum7GvN https://t.co/mRrGisSZAQ"
2020-03-01 05:25:17+00:00,"RT @myvaluepicks: 3M has been upgraded.

3M is one of only a handful of names that sells a necessary product in virus containment. https://…",HKBDS2,india,Loves everything about trading & investing.Views are personal.RTs not necessarily endorsement.,243,988,5101,False,"3M has been upgraded.

3M is one of only a handful of names that sells a necessary product in virus containment. https://t.co/aqvaGdBuSX"
2020-03-01 05:25:19+00:00,RT @manishaParaswa2: @AhujaNomi @ISupport_Bapuji Guys! Please spread the message of Sant Shri Asharamji Bapu for good cause. To prevent the…,DharamvirMumrej,india delhi,"हरि ॐ 🙏

Guru kripa  hi kevalm Shishy's Perm Mangalm, Retired from Govt. of India, MOC & IT. Presently Rishiprashad Sewadar Karol Bagh Ashram, New Delhi.",2744,1718,531121,False,"@AhujaNomi @ISupport_Bapuji Guys! Please spread the message of Sant Shri Asharamji Bapu for good cause. To prevent the corona epidemic all over the world, the need is to #AdoptVedicHoliPreventCorona, for this one should do Holika-Dahan with cow-dung cakes, Ghee, Neem etc on this Holi https://t.co/qytWBlbjIZ"
2020-03-01 05:25:28+00:00,RT @soompi: #BTS’s Fans ARMY Donate Refunds From Concert Cancelation To Help Coronavirus Prevention https://t.co/qqJNpCqoJF https://t.co/CG…,jeonJiminieS,imphal india,Mentally living in 💜💜💜BTS WORLD🌎💜💜💜,87,303,1075,False,#BTS’s Fans ARMY Donate Refunds From Concert Cancelation To Help Coronavirus Prevention https://t.co/qqJNpCqoJF https://t.co/CGwFtRKlwd
2020-03-01 05:25:28+00:00,"After Skill Enhancing trainings - People in #China's #Xinjiang working in various factories, Few started trading activities.
Those all by thier choices &amp; capabilities.
No any by such force etc...

Don't Spread Lies.

@zlj517
@HuXijin_GT https://t.co/88hu4NjUdh",raghavan1314,bengaluru india beijing prc,"Lived & Loving China, Beijinger by Heart! 
Fan of XiJinping's Wisdom on Governance, Poverty Allevition, SharedFuture for Humankinds, BeltandRoad & Movieprenaur!",1528,1318,12270,False,
2020-03-01 05:25:30+00:00,RT @NASAEarth: Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA,winchestergrl95,gurgaon india,just a fangirl (she/her),329,1623,48697,False,Airborne Nitrogen Dioxide Plummets Over China https://t.co/URfLNy0GZJ #NASA
2020-03-01 05:25:34+00:00,Just be happy that u dont have corona.... anyway corona side effects are there ... our market hits u,mikzmora,kerala india,options trader -Investor -Trader-Analysts-Businessman-owner at Mikzberkshares,250,878,753,False,
2020-03-01 05:25:36+00:00,"#CoronaVirusUpdate
Coronavirus or not, if you are ill, stay the fuck home. 

You’re not a hero for going to work when you are unwell. 
It’s an asshole move. 

#CoronaVirusUpdate #coronavirus #COVID19",SunilVerma__,madhya pradesh india,सत्य परेशान हो सकता है लेकिन पराजित नहीं ..!!,5604,5941,3456,False,
2020-03-01 05:25:37+00:00,"RT @Dune_Emperor: America: We don’t understand how #coronavirus can be spreading amongst people with no history of previous contact?

Well.…",musttravelmore,bengaluru india,"45 Countries ✈

Exploring our planet one country at a time ✈",2644,273,59110,False,"America: We don’t understand how #coronavirus can be spreading amongst people with no history of previous contact?

Well... it’s a mystery alright 🙄 https://t.co/qbRswHgr4r"
2020-03-01 05:25:38+00:00,RT @BBCNews: Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx,winchestergrl95,gurgaon india,just a fangirl (she/her),329,1623,48697,False,Coronavirus: Nasa images show China pollution clear amid slowdown https://t.co/QguTq0uUAx
2020-03-01 05:25:42+00:00,"RT @DhananjayPraj15: @news18dotcom ""When the environment is impure, terrible viruses like corona come, if the Holi is burnt with the cow du…",TituRaj13,india,I am INDIAN,806,986,16678,False,"@news18dotcom ""When the environment is impure, terrible viruses like corona come, if the Holi is burnt with the cow dung condes, then not a single virus like corona will remain in the environment and our health will be better
 #AdoptVedicHoliPreventCorona
https://t.co/INf9t6uoa0"
2020-03-01 05:25:44+00:00,"RT @MikeBloomberg: If Trump wasn’t so busy firing his scientists and calling the coronavirus a hoax, we might be better prepared for it.

O…",TarakUnique,guntur india,healthcare worker,19,599,3942,False,"If Trump wasn’t so busy firing his scientists and calling the coronavirus a hoax, we might be better prepared for it.

Once again, he has failed the country. 

We cannot afford another 4 years of Trump.  It's a matter of life and death. https://t.co/O5xGnW4cmD"
2020-03-01 05:25:46+00:00,RT @jillreports: I was sent to a Costco to see if people are stocking up (even though health officials say it’s not necessary) in case COVI…,AmeyRajput,hyderabad india,TechMee.Traveler.Foodie.Blockchain.ShadowBoard,222,188,2226,False,I was sent to a Costco to see if people are stocking up (even though health officials say it’s not necessary) in case COVID-19 gets more serious here. This guy came out of the store with 16 boxes of condoms and a big jar of coconut oil. We all have priorities. https://t.co/C3edUsgZzH
2020-03-01 05:25:53+00:00,"RT @Surgeon_General: Seriously people- STOP BUYING MASKS!  

They are NOT effective in preventing general public from catching #Coronavirus…",seyrup,bengaluru south india,Fuck it... none of this makes sense anymore.,1071,553,77240,False,"Seriously people- STOP BUYING MASKS!  

They are NOT effective in preventing general public from catching #Coronavirus, but if healthcare providers can’t get them to care for sick patients, it puts them and our communities at risk! 
 https://t.co/UxZRwxxKL9"
2020-03-01 05:25:56+00:00,RT @aliostad: Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days…,cs_sagar_03,bengaluru india,"Technology enthusiast, Software Engineer and other less significant bits!",69,938,105,False,Coronavirus epidemy in Iran has past the crisis level. The country is imploding - law and order to disappear in the next days. A number of officials already died and mass infection among hospital staff and police forces reported.
2020-03-01 05:25:56+00:00,"RT @AjayRathod_Aadi: #COVID19indonesia Modi , Broto
True worship can cure incurable diseases like Cancer, Aids, #coronavirus etc.
Saint Ram…",Rekhada31541046,new delhi india,,278,18,21276,False,"#COVID19indonesia Modi , Broto
True worship can cure incurable diseases like Cancer, Aids, #coronavirus etc.
Saint Rampal Ji Maharaj is the one who provides true worship.
#CoronaVirusVideo
Must Watch Sadhana TV 07:30PM (IST)
#CoronavirusKe Special Video...
https://t.co/UE7bxgkcov"
2020-03-01 05:25:58+00:00,"RT @denzelshady: #Coronavirustruth #coronaviruskenya 
China is the junk world capital on planet. https://t.co/IXzt85UHKY",ApRdy25,hyderabad india,A struggling seeker!,31,75,3401,False,"#Coronavirustruth #coronaviruskenya 
China is the junk world capital on planet. https://t.co/IXzt85UHKY"
2020-03-01 05:26:03+00:00,"RT @basicqueen69: @NASAEarth Me seeing thousands around the world getting infected with the life-threatening #coronavirus. 

Me seeing the…",kalaise59269130,india,"Electrical and electronics Engineer, Astronomy ❣️",48,412,1808,False,"@NASAEarth Me seeing thousands around the world getting infected with the life-threatening #coronavirus. 

Me seeing the #coronavirus doing it’s part to fight #climatechange. https://t.co/PVW2eXSvkH"
2020-03-01 05:26:03+00:00,"#COVID19 

【US🇺🇸】There are 69 confirmed and presumptive positive cases of coronavirus in the US, CDC says

There are now 69 confirmed and presumptive positive cases of novel coronavirus in the United States

#CoronaVirusUpdate 
#CoronaVirus",Ms_jodha,vijayawada india,,1379,561,11058,False,
2020-03-01 05:26:07+00:00,"RT @majorgauravarya: North Korea becomes the first country to find a cure for its own citizens suffering from coronavirus. 

The cure is un…",samikm_2003,pune india,,659,3334,166942,False,"North Korea becomes the first country to find a cure for its own citizens suffering from coronavirus. 

The cure is uniquely North Korean. Apparently, they are executing the victims. https://t.co/omAp2e3nbP"
2020-03-01 05:26:13+00:00,"RT @CGTNOfficial: The latest #COVID19 statistics show:
-New cases emerging outside China are more than the ones reported inside
-Number of…",ram_nagireddy,bobbili india,"VISAKHAPATNAM::

A relationship never dies with natural death, but these relationships are always murdered with Ego, ignorance & Selfishness. 

By Steve jobs",64,124,5316,False,"The latest #COVID19 statistics show:
-New cases emerging outside China are more than the ones reported inside
-Number of recovered cases has exceeded new confirmed cases for 12 straight days in China
-New cases reported in Hubei Province on Feb. 29 more than Feb. 28 figure https://t.co/afMUcsjYCP"
2020-03-01 05:26:17+00:00,RT @goldenglobes: The Coronavirus Impact on the Entertainment Industry. https://t.co/LIAU6kdBkS https://t.co/6gZ5qwInzp,SumitSinghPar,india,I enjoy When people show attitude to me because it shows that they need an attitude to impress me!😍😍,149,248,37104,False,The Coronavirus Impact on the Entertainment Industry. https://t.co/LIAU6kdBkS https://t.co/6gZ5qwInzp
2020-03-01 05:26:29+00:00,"Say No to Chinese products this Holi. And save our country's economy. Corona epidemic is also a gift from China. So do resolve this Holi to #AdoptVedicHoliPreventCorona outbreaks in India. #Coronavirus 
Corona virus #CoronavirusOutbreak #CoronaVirusUpdate https://t.co/47HEq4Nixz",WakeUpHindu,india,"don't forget,while on the earth, Gau, Gita, Ganga & the Saints will continue to insulted so God will continue show the devastating outbreak🔥
#WakeupHindu 🕉️🛕",1967,1906,113694,False,
2020-03-01 05:26:35+00:00,RT @spectatorindex: BREAKING: Iranian member of parliament has died of a coronavirus infection,mohan8395,india,"Common Man, against Corruption",1565,677,80378,False,BREAKING: Iranian member of parliament has died of a coronavirus infection
2020-03-01 05:26:39+00:00,RT @rananth: Shouldn't we recommend this idea to the Chinese? 😃😛😂 #coronavirus #China https://t.co/UlcQoJCIYC,KishoreRao10,goa india,"Former Director of the World Heritage Centre at UNESCO HQ in Paris.
Books, Travel, Movies, Politics, Socio-Economics, Sports and Spirituality.",84,196,2776,False,Shouldn't we recommend this idea to the Chinese? 😃😛😂 #coronavirus #China https://t.co/UlcQoJCIYC
2020-03-01 05:26:43+00:00,Quotation of the Day: Readiness of U.S. for an Epidemic Raises Fears About Shortages by Unknown Author https://t.co/bsgoT2sYhE,garjunp,hyderabad india,iam a website devoloper,35,38,79627,False,
2020-03-01 05:26:46+00:00,"@veejaychandra @Moulii190 @rao_nava @KapilMishra_IND No worries, he has issues, will never die nor be alive. Conscience is dangerous than Corona🙄",Vandanaa12,bangalore india,The Guide,2331,1060,19331,False,
2020-03-01 05:26:47+00:00,"RT @DhananjayPraj15: @news18dotcom ""When the environment is impure, terrible viruses like corona come, if the Holi is burnt with the cow du…",kiranrajdev,india,Guru mera chann vargaa meri preet na chakora wali,2200,636,139781,False,"@news18dotcom ""When the environment is impure, terrible viruses like corona come, if the Holi is burnt with the cow dung condes, then not a single virus like corona will remain in the environment and our health will be better
 #AdoptVedicHoliPreventCorona
https://t.co/INf9t6uoa0"
2020-03-01 05:26:48+00:00,"RT @Nisha22961193: @prasenjeetkuma2 @timesofindia When the environment is impure, terrible viruses like corona come, if Holi is burnt with…",GuptaPradeepkr,mumbai india,uttar pradesh,1071,3725,41600,False,"@prasenjeetkuma2 @timesofindia When the environment is impure, terrible viruses like corona come, if Holi is burnt with the cow dung, then not a single virus like corona will remain in the environment and our health will be better, which will save crores of rupees of the country. #AdoptVedicHoliPreventCorona"
2020-03-01 05:26:48+00:00,RT @chathootti: Preventive measures #Corona 😂 https://t.co/AOLxyOkVo0,satish_85,mumbai india,Bharat Mata's Child | Nationalist | Proud Hindu | Vegan | Taurus | Dreamer | Minimalist | Opinions totally personal. RTs Not Endorsement. Vande Mataram 🇮🇳,289,533,53969,False,Preventive measures #Corona 😂 https://t.co/AOLxyOkVo0
